City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Zyryanka,RU,2021-09-13 17:08:49,65.75,150.85,42.89,71,68,3.22
295,Viedma,AR,2021-09-13 17:08:49,-40.8135,-62.9967,61.92,26,91,16.49
296,Rongcheng,CN,2021-09-13 17:08:50,30.634,117.8517,72.84,97,51,2.84
297,Kutum,SD,2021-09-13 17:08:50,14.2,24.6667,83.32,38,100,7.9
298,Clyde River,CA,2021-09-13 17:08:51,70.4692,-68.5914,34.95,46,3,2.3
299,El Doncello,CO,2021-09-13 17:08:51,1.6782,-75.2847,85.24,58,10,3.67
300,Kaitangata,NZ,2021-09-13 17:08:51,-46.2817,169.8464,35.4,94,94,6.11
301,Manavalakurichi,IN,2021-09-13 17:08:52,8.1333,77.3,80.69,83,99,15.1
302,Araouane,ML,2021-09-13 17:08:52,18.9048,-3.5265,107.85,10,4,10.0
303,Linxia,CN,2021-09-13 17:08:52,35.6003,103.2064,60.94,82,89,1.61
304,Kruisfontein,ZA,2021-09-13 17:08:53,-34.0033,24.7314,54.88,91,100,2.3
305,Xining,CN,2021-09-13 17:08:53,36.6167,101.7667,59.31,90,97,3.0
306,Camasca,HN,2021-09-13 17:08:54,14.0,-88.3833,84.06,65,0,4.25
307,Vung Tau,VN,2021-09-13 17:08:54,10.346,107.0843,78.71,88,100,13.51
308,Outlook,CA,2021-09-13 17:08:55,51.5001,-107.0513,64.31,44,3,12.84
309,Rylsk,RU,2021-09-13 17:08:55,51.5655,34.6822,65.25,49,31,6.96
310,Derzhavinsk,KZ,2021-09-13 17:08:55,51.1,66.3167,56.23,36,15,8.66
311,Puerto Carreno,CO,2021-09-13 17:08:56,6.189,-67.4859,85.46,66,77,5.73
312,Vila Franca Do Campo,PT,2021-09-13 17:08:56,37.7167,-25.4333,73.81,75,37,11.61
313,Charlestown,AU,2021-09-13 17:08:57,-32.95,151.6667,52.74,94,99,5.01
314,Husavik,IS,2021-09-13 17:08:57,66.0449,-17.3389,55.24,80,100,10.38
315,Abbeville,FR,2021-09-13 17:08:57,50.1,1.8333,74.61,63,100,7.67
316,Jiayuguan,CN,2021-09-13 17:08:58,39.8167,98.3,59.43,64,100,14.99
317,San Jeronimo,PE,2021-09-13 17:08:58,-11.9472,-75.2829,64.87,35,10,3.56
318,Zlotow,PL,2021-09-13 17:06:36,53.3635,17.0408,63.84,70,91,6.38
319,Ranavav,IN,2021-09-13 17:08:58,21.6842,69.7408,79.84,91,100,10.04
320,Karratha,AU,2021-09-13 17:08:59,-20.7377,116.8463,70.41,64,3,7.83
321,Pokhara,NP,2021-09-13 17:08:59,28.2333,83.9833,72.3,82,80,4.56
322,Kaniama,CD,2021-09-13 17:09:00,-7.5667,24.1833,83.73,29,10,4.81
323,Khorramshahr,IR,2021-09-13 17:09:00,30.4397,48.1664,91.36,24,0,11.5
324,Mineiros,BR,2021-09-13 17:09:01,-17.5694,-52.5511,98.26,14,21,8.86
325,Langue,HN,2021-09-13 17:09:01,13.6208,-87.6525,90.54,60,1,2.46
326,Mandurah,AU,2021-09-13 17:09:01,-32.55,115.7,52.12,76,10,7.36
327,Algiers,DZ,2021-09-13 17:08:16,36.7525,3.042,85.82,45,0,9.22
328,Richards Bay,ZA,2021-09-13 17:09:02,-28.783,32.0377,66.99,90,46,6.55
329,Mortka,RU,2021-09-13 17:09:02,59.3322,66.0214,35.44,82,32,5.5
330,Kawalu,ID,2021-09-13 17:09:03,-7.3817,108.2082,71.87,99,90,0.4
331,San Quintin,MX,2021-09-13 17:09:03,30.4833,-115.95,75.58,69,0,8.3
332,Qingdao,CN,2021-09-13 17:09:04,36.0986,120.3719,71.83,79,58,10.33
333,Amalapuram,IN,2021-09-13 17:07:14,16.5833,82.0167,76.98,96,100,6.58
334,Mingshui,CN,2021-09-13 17:09:04,36.7167,117.5,71.17,88,0,4.52
335,San Clemente,US,2021-09-13 17:09:05,33.427,-117.612,96.8,65,0,4.83
336,Marshall,US,2021-09-13 17:09:05,34.3834,-86.3333,87.71,59,40,3.0
337,Tomatlan,MX,2021-09-13 17:09:05,19.9333,-105.25,81.25,88,91,3.83
338,Korhogo,CI,2021-09-13 17:09:06,9.45,-5.6333,82.53,73,88,4.05
339,Lerwick,GB,2021-09-13 17:09:06,60.1545,-1.1494,55.4,78,100,9.4
340,Tura,IN,2021-09-13 17:09:07,25.5198,90.2201,75.9,90,100,7.09
341,Askim,NO,2021-09-13 17:09:07,59.5833,11.1629,60.53,61,88,3.71
342,Mezen,RU,2021-09-13 17:09:08,65.8522,44.24,41.67,75,79,11.16
343,Cayenne,GF,2021-09-13 17:09:08,4.9333,-52.3333,89.64,75,40,4.0
344,Nichinan,JP,2021-09-13 17:09:09,31.6,131.3667,76.41,92,100,6.51
345,Wladyslawowo,PL,2021-09-13 17:09:09,54.7909,18.4009,61.93,83,87,11.65
346,Hailar,CN,2021-09-13 17:09:10,49.2,119.7,46.11,87,1,0.6
347,Awbari,LY,2021-09-13 17:09:10,26.5921,12.7805,93.13,18,0,11.74
348,Santa Cruz,BO,2021-09-13 17:09:11,-17.8,-63.1667,90.86,46,40,32.21
349,Pijijiapan,MX,2021-09-13 17:09:11,15.7011,-93.23,88.47,60,74,6.08
350,Yaan,NG,2021-09-13 17:09:12,7.3833,8.5667,75.51,88,99,6.38
351,Fulton,US,2021-09-13 17:09:12,33.7668,-84.4499,85.95,65,75,8.05
352,Eureka,US,2021-09-13 17:09:13,40.8021,-124.1637,57.2,88,24,1.01
353,Tadine,NC,2021-09-13 17:09:13,-21.55,167.8833,69.06,82,10,7.61
354,Imeni Poliny Osipenko,RU,2021-09-13 17:09:14,52.4201,136.4853,39.92,78,0,2.51
355,Iqaluit,CA,2021-09-13 17:09:14,63.7506,-68.5145,37.67,58,100,14.92
356,Sinnamary,GF,2021-09-13 17:09:15,5.3833,-52.95,84.47,67,11,7.47
357,Leh,IN,2021-09-13 17:06:10,34.1667,77.5833,58.01,35,33,4.07
358,Svetlogorsk,BY,2021-09-13 17:09:15,52.6333,29.7333,60.71,78,100,7.61
359,Nikolskoye,RU,2021-09-13 17:09:15,59.7035,30.7861,51.69,80,78,15.08
360,Taft,IR,2021-09-13 17:09:16,31.7471,54.2088,82.35,12,0,4.61
361,Ciudad Bolivar,VE,2021-09-13 17:09:16,8.1222,-63.5497,91.89,48,99,6.49
362,Suluq,LY,2021-09-13 17:09:17,31.6682,20.2521,78.39,60,10,16.96
363,Port Shepstone,ZA,2021-09-13 17:09:17,-30.7414,30.455,66.42,77,13,11.56
364,Shadegan,IR,2021-09-13 17:09:18,30.6497,48.6647,91.31,12,0,13.4
365,Hofn,IS,2021-09-13 17:09:19,64.2539,-15.2082,51.82,100,90,13.8
366,Novyy Urengoy,RU,2021-09-13 17:09:19,66.0833,76.6333,41.61,90,99,4.85
367,Petatlan,MX,2021-09-13 17:09:19,17.5167,-101.2667,82.2,96,100,3.18
368,Sotouboua,TG,2021-09-13 17:09:20,8.5667,0.9833,77.49,90,96,4.16
369,Pedernales,DO,2021-09-13 17:09:20,18.0384,-71.744,87.13,58,1,8.57
370,High Rock,BS,2021-09-13 17:09:21,26.6208,-78.2833,80.62,70,100,12.37
371,Mora,CM,2021-09-13 17:09:21,11.0461,14.1401,70.63,88,99,1.88
372,Chimore,BO,2021-09-13 17:09:21,-16.9833,-65.1333,98.51,29,20,7.49
373,Touros,BR,2021-09-13 17:09:22,-5.1989,-35.4608,85.1,61,27,18.52
374,Mount Kisco,US,2021-09-13 17:07:38,41.2043,-73.7271,85.08,55,20,1.01
375,Nouadhibou,MR,2021-09-13 17:09:22,20.931,-17.0347,73.47,87,7,18.95
376,Sasaram,IN,2021-09-13 17:09:23,24.951,84.0149,79.57,84,99,13.33
377,Cordoba,AR,2021-09-13 17:06:32,-31.4135,-64.1811,83.59,12,0,1.01
378,Haines Junction,CA,2021-09-13 17:09:23,60.7522,-137.5108,43.32,89,100,6.8
379,Benguela,AO,2021-09-13 17:09:24,-12.5763,13.4055,73.33,81,20,8.48
380,Semey,KZ,2021-09-13 17:09:24,50.4111,80.2275,39.42,87,0,2.24
381,Tessalit,ML,2021-09-13 17:09:24,20.1986,1.0114,106.2,11,64,13.62
382,Cairns,AU,2021-09-13 17:09:25,-16.9167,145.7667,71.06,93,20,1.14
383,Sao Luiz Gonzaga,BR,2021-09-13 17:09:25,-28.4083,-54.9608,78.57,78,100,6.35
384,Berlin,DE,2021-09-13 17:09:25,52.5244,13.4105,65.89,74,20,4.0
385,Shchigry,RU,2021-09-13 17:09:26,51.8755,36.9043,67.82,48,57,7.58
386,Cherskiy,RU,2021-09-13 17:09:26,68.75,161.3,35.8,95,45,5.55
387,Southbridge,US,2021-09-13 17:09:27,42.0751,-72.0334,80.26,57,41,9.69
388,Huayang,CN,2021-09-13 17:09:27,34.4155,109.9939,56.35,71,0,8.55
389,Osa,RU,2021-09-13 17:09:27,57.2829,55.4567,48.16,93,100,8.21
390,Evensk,RU,2021-09-13 17:09:28,61.95,159.2333,39.45,60,16,6.26
391,Huarmey,PE,2021-09-13 17:09:28,-10.0681,-78.1522,67.89,72,45,10.6
392,Praia,CV,2021-09-13 17:07:54,14.9215,-23.5087,86.54,66,40,8.05
393,Doha,QA,2021-09-13 17:09:29,25.2867,51.5333,94.98,46,0,12.66
394,Dezhou,CN,2021-09-13 17:09:29,37.4486,116.2925,70.59,88,1,6.26
395,Prainha,BR,2021-09-13 17:09:29,-1.8,-53.48,95.86,36,68,6.96
396,Cockburn Town,TC,2021-09-13 17:09:30,21.4612,-71.1419,83.97,69,79,13.89
397,Mosalsk,RU,2021-09-13 17:09:30,54.4881,34.9817,58.64,95,99,8.79
398,Juwana,ID,2021-09-13 17:09:31,-6.715,111.1514,78.6,85,94,2.77
399,Karasjok,NO,2021-09-13 17:09:31,69.4719,25.5112,44.71,92,100,18.45
400,Amahai,ID,2021-09-13 17:09:31,-3.3333,128.9167,76.91,88,55,2.35
401,Chamonix-Mont-Blanc,FR,2021-09-13 17:09:32,45.9238,6.8693,73.83,70,63,3.27
402,Zhanakorgan,KZ,2021-09-13 17:09:32,43.9098,67.2495,70.97,24,24,15.3
403,Vigrestad,NO,2021-09-13 17:09:32,58.5667,5.7,60.48,74,12,14.16
404,Guarumal,PA,2021-09-13 17:09:33,8.35,-82.5333,88.93,74,75,3.44
405,Jaru,BR,2021-09-13 17:09:33,-10.4389,-62.4664,100.83,26,2,6.73
406,Cap Malheureux,MU,2021-09-13 17:09:34,-19.9842,57.6142,72.46,73,42,10.0
407,Tahta,EG,2021-09-13 17:09:34,26.7693,31.5021,96.46,17,0,5.06
408,Owando,CG,2021-09-13 17:09:34,-0.4819,15.8999,80.74,59,95,0.98
409,Gamba,GA,2021-09-13 17:09:35,-2.65,10.0,77.56,82,36,8.81
410,Kysyl-Syr,RU,2021-09-13 17:09:35,63.8986,122.7617,51.01,94,100,5.41
411,Juneau,US,2021-09-13 17:09:35,58.3019,-134.4197,53.65,95,90,1.99
412,Baena,ES,2021-09-13 17:09:36,37.6167,-4.3225,78.76,52,100,11.5
413,Celestun,MX,2021-09-13 17:09:36,20.8667,-90.4,86.5,62,95,6.06
414,Boa Vista,BR,2021-09-13 17:09:36,2.8197,-60.6733,93.18,40,40,6.91
415,Ust-Maya,RU,2021-09-13 17:09:37,60.4167,134.5333,45.0,74,17,1.79
416,Zaysan,KZ,2021-09-13 17:09:37,47.4667,84.8667,50.22,39,3,5.73
417,Acapulco,MX,2021-09-13 17:09:38,16.8634,-99.8901,80.42,83,90,0.0
418,Witu,KE,2021-09-13 17:09:38,-2.3889,40.4382,77.16,79,82,12.28
419,Kushiro,JP,2021-09-13 17:09:38,42.975,144.3747,50.61,75,20,6.67
420,Council Bluffs,US,2021-09-13 17:09:12,41.2619,-95.8608,79.52,70,75,9.22
421,Ionia,US,2021-09-13 17:09:39,42.9873,-85.0711,66.16,100,90,10.36
422,Seoul,KR,2021-09-13 17:05:15,37.5683,126.9778,74.64,72,100,2.91
423,Merced,US,2021-09-13 17:09:39,37.1666,-120.7516,83.44,38,0,4.16
424,Lieto,FI,2021-09-13 17:09:40,60.5103,22.4618,51.96,70,75,9.22
425,Dudinka,RU,2021-09-13 17:09:40,69.4058,86.1778,46.65,75,100,22.73
426,Emmett,US,2021-09-13 17:05:20,43.8735,-116.4993,71.49,46,41,4.14
427,Ligayan,PH,2021-09-13 17:09:42,4.6533,119.4706,80.64,76,100,5.73
428,Havre-Saint-Pierre,CA,2021-09-13 17:09:43,50.2334,-63.5986,57.56,78,81,18.79
429,Medicine Hat,CA,2021-09-13 17:09:43,50.0501,-110.6683,54.03,94,90,6.91
430,Los Llanos De Aridane,ES,2021-09-13 17:09:44,28.6585,-17.9182,76.75,78,75,8.05
431,Lima,PE,2021-09-13 17:05:19,-12.0432,-77.0282,65.89,76,90,4.61
432,Mormugao,IN,2021-09-13 17:09:44,15.4,73.8,78.57,88,100,16.64
433,Ahuimanu,US,2021-09-13 17:09:44,21.4447,-157.8378,76.86,77,40,5.75
434,Ambilobe,MG,2021-09-13 17:09:45,-13.2,49.05,73.17,64,31,6.64
435,Ust-Nera,RU,2021-09-13 17:09:45,64.5667,143.2,44.15,61,79,4.43
436,Ilhabela,BR,2021-09-13 17:09:46,-23.7781,-45.3581,79.61,72,46,6.2
437,Palana,RU,2021-09-13 17:09:46,59.1167,159.9667,34.14,76,0,6.31
438,Port Lincoln,AU,2021-09-13 17:09:46,-34.7333,135.8667,52.9,58,84,5.55
439,Parrita,CR,2021-09-13 17:09:47,9.5201,-84.3225,94.77,71,42,5.28
440,Christchurch,NZ,2021-09-13 17:09:45,-43.5333,172.6333,42.01,85,90,3.0
441,Ola,RU,2021-09-13 17:09:47,59.5833,151.2833,43.07,61,0,3.36
442,Masty,BY,2021-09-13 17:09:48,53.4122,24.5387,59.32,80,71,7.67
443,Oistins,BB,2021-09-13 17:04:56,13.0667,-59.5333,87.89,70,40,10.36
444,Luderitz,NA,2021-09-13 17:09:48,-26.6481,15.1594,57.51,67,0,24.14
445,Shimoda,JP,2021-09-13 17:09:49,34.6667,138.95,75.25,84,100,9.26
446,Kieta,PG,2021-09-13 17:09:49,-6.2167,155.6333,78.15,88,70,6.78
447,Barra Do Garcas,BR,2021-09-13 17:09:49,-15.89,-52.2567,104.22,13,33,8.88
448,Amboasary,MG,2021-09-13 17:07:20,-25.0333,46.3833,70.83,68,27,6.91
449,Mutoko,ZW,2021-09-13 17:09:50,-17.397,32.2268,66.76,38,90,5.23
450,Muncar,ID,2021-09-13 17:09:50,-8.4333,114.3333,75.07,93,43,1.19
451,Dimona,IL,2021-09-13 17:09:51,31.0667,35.0333,75.85,29,0,4.38
452,Kenai,US,2021-09-13 17:09:51,60.5544,-151.2583,47.14,77,75,8.05
453,Wanning,CN,2021-09-13 17:09:52,18.8003,110.3967,80.22,91,86,5.44
454,Ixcatepec,MX,2021-09-13 17:09:52,21.2,-97.95,80.71,70,95,3.65
455,Nong Kung Si,TH,2021-09-13 17:09:52,16.65,103.3,74.23,98,88,6.73
456,Ugoofaaru,MV,2021-09-13 17:09:53,5.6667,73.0,83.03,75,50,12.68
457,Canchungo,GW,2021-09-13 17:09:53,12.0672,-16.0333,83.88,75,99,2.39
458,Predivinsk,RU,2021-09-13 17:09:54,57.0669,93.4378,39.61,76,9,5.93
459,Gurupa,BR,2021-09-13 17:09:54,-1.405,-51.64,95.38,38,20,5.14
460,Mazara Del Vallo,IT,2021-09-13 17:09:55,37.6641,12.588,80.01,62,0,12.88
461,Puerto Ayacucho,VE,2021-09-13 17:09:55,5.6639,-67.6236,78.19,85,95,4.56
462,Madison,US,2021-09-13 17:09:44,34.7334,-86.5667,87.1,67,40,4.0
463,Fare,PF,2021-09-13 17:09:56,-16.7,-151.0167,77.83,76,61,18.25
464,Asau,RO,2021-09-13 17:09:56,46.4333,26.4,68.76,67,83,2.64
465,Mahon,ES,2021-09-13 17:07:51,39.8885,4.2658,77.56,73,0,10.36
466,Franca,BR,2021-09-13 17:09:57,-20.5386,-47.4008,94.37,12,3,7.43
467,Vilhena,BR,2021-09-13 17:09:57,-12.7406,-60.1458,93.78,29,20,6.33
468,Itarema,BR,2021-09-13 17:09:57,-2.9248,-39.9167,87.44,56,5,19.77
469,Bonavista,CA,2021-09-13 17:09:58,48.6499,-53.1147,63.03,60,29,13.29
470,Leua,SK,2021-09-13 17:09:58,48.2156,18.6071,77.5,51,71,8.08
471,El Alto,PE,2021-09-13 17:09:58,-4.2714,-81.2147,73.06,69,39,13.6
472,Macklin,CA,2021-09-13 17:09:59,52.3334,-109.9348,60.62,41,1,13.76
473,Salalah,OM,2021-09-13 17:08:01,17.0151,54.0924,78.89,94,75,6.91
474,Inongo,CD,2021-09-13 17:09:59,-1.95,18.2667,74.25,67,85,2.21
475,Longkou,CN,2021-09-13 17:10:00,37.6508,120.3286,71.71,79,0,11.14
476,Villavieja,ES,2021-09-13 17:10:00,39.85,-0.1833,82.9,77,100,3.0
477,Caborca,MX,2021-09-13 17:10:01,30.5838,-111.101,85.5,28,0,0.54
478,Araraquara,BR,2021-09-13 17:10:01,-21.7944,-48.1756,98.89,12,15,10.42
479,Pervomayskiy,RU,2021-09-13 17:10:03,53.2485,40.2871,66.47,45,82,9.69
480,Kahului,US,2021-09-13 17:10:04,20.8947,-156.47,77.02,73,1,10.36
481,Daru,PG,2021-09-13 17:10:04,-9.0763,143.2092,77.67,91,83,11.61
482,Naco,MX,2021-09-13 17:10:05,31.3347,-109.9483,87.87,31,0,3.4
483,Roebourne,AU,2021-09-13 17:10:05,-20.7833,117.1333,70.05,63,3,7.87
484,Palembang,ID,2021-09-13 17:10:05,-2.9167,104.7458,74.34,97,100,5.03
485,Benjamin Aceval,PY,2021-09-13 17:10:06,-24.9667,-57.5667,104.14,18,100,18.61
486,Urambo,TZ,2021-09-13 17:10:06,-5.0667,32.05,83.61,25,86,4.43
487,Sid,RS,2021-09-13 17:10:07,45.1283,19.2264,78.55,30,53,3.11
488,Verkhnevilyuysk,RU,2021-09-13 17:10:07,63.4453,120.3167,49.44,93,100,5.7
489,Sorland,NO,2021-09-13 17:10:08,67.667,12.6934,44.67,68,43,18.43
490,Shitanjing,CN,2021-09-13 17:05:17,39.2342,106.3439,68.79,46,100,22.79
491,Kudahuvadhoo,MV,2021-09-13 17:10:08,2.6708,72.8944,83.7,70,5,6.46
492,Vanimo,PG,2021-09-13 17:10:09,-2.6741,141.3028,77.54,90,100,6.96
493,Kandrian,PG,2021-09-13 17:10:09,-6.2167,149.55,77.63,91,87,6.08
494,Cozumel,MX,2021-09-13 17:10:09,20.5083,-86.9458,89.67,69,75,3.0
495,Kavaratti,IN,2021-09-13 17:10:10,10.5669,72.642,81.45,82,92,19.89
496,Saint-Quentin,FR,2021-09-13 17:10:10,49.8333,3.3333,73.49,69,100,6.8
497,Jiwani,PK,2021-09-13 17:10:11,25.05,61.7417,80.71,86,80,9.24
498,Yarada,IN,2021-09-13 17:10:11,17.65,83.2667,84.52,79,75,6.91
499,Marsabit,KE,2021-09-13 17:10:12,2.3284,37.9899,73.62,40,28,20.42
500,Batsfjord,NO,2021-09-13 17:10:12,70.6345,29.7185,43.02,75,75,13.8
501,Stromness,GB,2021-09-13 17:10:13,58.965,-3.296,57.45,81,74,8.99
502,Henties Bay,NA,2021-09-13 17:10:14,-22.116,14.2845,55.85,88,27,12.73
503,Velyka Mykhaylivka,UA,2021-09-13 17:10:14,47.0794,29.8514,71.51,39,12,6.98
504,Klyuchi,RU,2021-09-13 17:10:15,52.2667,79.1667,49.44,50,57,7.65
505,Vaitape,PF,2021-09-13 17:10:16,-16.5167,-151.75,78.8,70,65,15.66
506,San Cristobal,VE,2021-09-13 17:10:16,7.7669,-72.225,86.18,41,18,9.24
507,Iralaya,HN,2021-09-13 17:10:17,15.0,-83.2333,83.68,75,14,9.04
508,Beloha,MG,2021-09-13 17:10:17,-25.1667,45.05,73.83,60,88,11.07
509,Staryy Nadym,RU,2021-09-13 17:10:18,65.6118,72.6842,43.54,95,100,10.92
510,Ostrovnoy,RU,2021-09-13 17:10:18,68.0531,39.5131,41.29,79,96,16.53
511,Puerto Narino,CO,2021-09-13 17:10:19,-3.7703,-70.3831,84.15,75,32,2.48
512,Lloydminster,CA,2021-09-13 17:09:17,53.2835,-110.0016,56.46,57,1,13.76
513,Norman Wells,CA,2021-09-13 17:10:19,65.282,-126.8329,51.08,73,89,2.08
514,Choma,ZM,2021-09-13 17:10:20,-16.8065,26.9531,70.65,36,45,7.31
515,Gallup,US,2021-09-13 17:10:21,35.5281,-108.7426,81.36,26,1,1.01
516,Changde,CN,2021-09-13 17:10:21,29.0464,111.6783,72.82,79,8,4.36
517,Bilibino,RU,2021-09-13 17:10:22,68.0546,166.4372,31.33,98,99,1.01
518,Okhotsk,RU,2021-09-13 17:10:22,59.3833,143.3,49.82,75,0,1.43
519,Moses Lake,US,2021-09-13 17:09:53,47.1301,-119.2781,68.36,37,1,9.22
520,Claremore,US,2021-09-13 17:10:23,36.3126,-95.6161,88.77,63,0,4.0
521,Mogocha,RU,2021-09-13 17:10:23,53.7333,119.7667,43.21,98,91,2.06
522,Andilamena,MG,2021-09-13 17:10:24,-17.0167,48.5833,59.94,82,45,10.6
523,Labuan,MY,2021-09-13 17:10:24,5.2767,115.2417,75.36,75,100,5.86
524,Sorong,ID,2021-09-13 17:10:25,-0.8833,131.25,78.89,82,99,4.7
525,Bethanien,NA,2021-09-13 17:10:25,-26.502,17.1583,72.1,19,0,17.31
526,Iranshahr,IR,2021-09-13 17:10:26,27.2025,60.6848,90.46,9,5,5.5
527,Dunedin,NZ,2021-09-13 17:10:26,-45.8742,170.5036,40.8,87,81,11.01
528,Hamilton,US,2021-09-13 17:10:27,39.1834,-84.5333,86.2,63,1,1.99
529,Fairbanks,US,2021-09-13 17:10:10,64.8378,-147.7164,55.74,64,75,8.05
530,Mozarlandia,BR,2021-09-13 17:10:27,-14.7447,-50.5706,104.31,11,8,8.21
531,Qesarya,IL,2021-09-13 17:10:28,32.5189,34.9046,89.91,60,0,7.11
532,Kavos,GR,2021-09-13 17:10:28,38.8268,22.8322,78.19,50,93,1.14
533,Yakeshi,CN,2021-09-13 17:10:29,49.2833,120.7333,42.93,92,8,0.92
534,Djibo,BF,2021-09-13 17:10:29,14.1022,-1.6306,97.93,31,95,5.73
535,Isilkul,RU,2021-09-13 17:10:29,54.9109,71.2728,46.27,50,81,5.17
536,Santa Maria Da Vitoria,BR,2021-09-13 17:10:30,-13.3947,-44.1886,97.16,15,2,8.25
537,Volchikha,RU,2021-09-13 17:10:30,52.0333,80.3833,44.92,55,27,5.88
538,Svetlyy,RU,2021-09-13 17:10:31,54.675,20.1347,60.85,93,64,7.38
539,Shwebo,MM,2021-09-13 17:08:07,22.5667,95.7,78.64,85,19,6.2
540,Dharchula,IN,2021-09-13 17:10:31,29.85,80.5333,70.11,89,34,4.27
541,Troitsko-Pechorsk,RU,2021-09-13 17:10:32,62.7084,56.1964,39.2,83,92,3.06
542,Teguldet,RU,2021-09-13 17:10:32,57.3064,88.1667,43.63,78,100,8.88
543,Mestia,GE,2021-09-13 17:10:33,43.0458,42.7278,51.94,91,8,1.99
544,Copiapo,CL,2021-09-13 17:10:33,-27.3667,-70.3333,62.29,23,0,8.57
545,Anadyr,RU,2021-09-13 17:10:33,64.75,177.4833,32.5,71,15,12.17
546,Chumikan,RU,2021-09-13 17:10:34,54.7183,135.315,47.52,79,0,9.53
547,Cristuru Secuiesc,RO,2021-09-13 17:10:34,46.2833,25.0333,70.45,52,64,0.78
548,Samarai,PG,2021-09-13 17:10:35,-10.6167,150.6667,79.3,85,63,10.83
549,Inverell,AU,2021-09-13 17:10:35,-29.7833,151.1167,36.1,84,0,2.75
550,Port Keats,AU,2021-09-13 17:10:35,-14.25,129.55,76.78,86,87,6.15
551,Neuquen,AR,2021-09-13 17:10:36,-38.9516,-68.0591,58.89,29,40,13.8
552,La Ronge,CA,2021-09-13 17:10:36,55.1001,-105.2842,54.25,79,82,10.85
553,Upata,VE,2021-09-13 17:10:37,8.0086,-62.3989,88.2,48,95,4.88
554,Kita,ML,2021-09-13 17:10:37,13.0349,-9.4895,86.97,61,92,1.88
555,Bushehr,IR,2021-09-13 17:10:37,28.9684,50.8385,91.8,54,0,8.16
556,Istmina,CO,2021-09-13 17:10:38,5.1605,-76.684,86.43,63,70,3.87
557,Nikel,RU,2021-09-13 17:10:38,69.4128,30.222,42.98,85,100,20.67
558,Lata,PT,2021-09-13 17:10:39,40.1629,-8.3327,73.92,79,100,1.86
559,Mwinilunga,ZM,2021-09-13 17:10:39,-11.7358,24.4293,77.77,26,51,2.93
560,Mahanoro,MG,2021-09-13 17:10:40,-19.9,48.8,68.47,85,9,2.19
561,Naze,JP,2021-09-13 17:10:40,28.3667,129.4833,80.19,86,100,19.51
562,Tanhacu,BR,2021-09-13 17:10:41,-14.0214,-41.2481,91.9,27,5,9.17
563,Half Moon Bay,US,2021-09-13 17:10:41,37.4636,-122.4286,79.54,77,1,0.0
564,Port Hedland,AU,2021-09-13 17:10:41,-20.3167,118.5667,64.45,94,3,5.75
565,Jalu,LY,2021-09-13 17:10:42,29.0331,21.5482,85.24,42,21,17.07
566,Rabak,SD,2021-09-13 17:10:43,13.1809,32.74,80.89,66,100,9.28
567,Leninskoye,KZ,2021-09-13 17:10:43,41.7589,69.3864,73.33,24,1,5.7
568,Komsomolskiy,UZ,2021-09-13 17:10:43,40.4272,71.7189,70.52,35,1,4.61
569,Abu Samrah,SY,2021-09-13 17:10:44,35.3029,37.1841,78.12,40,0,11.14
570,Uppsala,SE,2021-09-13 17:10:44,60.0,17.75,55.42,66,96,3.44
